topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,source_row_id,dominant_topic,dominant_topic_prob
0.005555559483702098,0.005555555917207493,0.005555558520998131,0.9222220888384282,0.005555566940800472,0.0055555654346517306,0.0055555609962058975,0.005555557199214574,0.005555563326001383,0.005555576228877993,0.005555588280345748,0.005555558439222163,0.0055555564191678295,0.0055555837519446925,0.005555560223231763,82,3,0.9222220888384282
0.002666668578768347,0.0026666775851971413,0.0026666693050735133,0.002666671122920297,0.06388876330911315,0.0026666749550790627,0.09632887137118303,0.0026666687613432103,0.7571277503655512,0.002666675117144072,0.0026666676418278393,0.05332123225722948,0.0026666711708166224,0.0026666701004019163,0.002666668358350958,83,8,0.7571277503655512
0.07393267519615757,0.0031746118058674356,0.0031746076348541635,0.4551294748567089,0.32976914898689386,0.0031746051721794877,0.10624801807776507,0.0031746068187561713,0.0031746065891541755,0.0031746090433451006,0.0031746042201647165,0.003174608340314511,0.003174606450985892,0.0031746082076223444,0.0031746085992309233,84,3,0.4551294748567089
0.003921569370654712,0.003921578662320969,0.003921571564472029,0.9450979547582311,0.003921578830729373,0.003921576802693709,0.003921572195676672,0.0039215713826034,0.003921585743135154,0.003921583848319613,0.003921569526392467,0.0039215701015811975,0.003921571419451801,0.0039215725543246495,0.0039215732394128865,85,3,0.9450979547582311
0.005555559449621783,0.00555556487259531,0.005555562196245214,0.005555565177871094,0.005555570998130542,0.005555558265439784,0.005555575076651716,0.00555557030617566,0.005555562138339861,0.7460119313034909,0.09416073396500925,0.09316054972838238,0.005555566390608178,0.005555567937976875,0.005555562193461439,86,9,0.7460119313034909
0.28180124868160267,0.0083333337048943,0.008333338768787226,0.008333334837589154,0.6098653463570513,0.008333334453626995,0.008333362818889306,0.008333348486364092,0.008333337437632935,0.00833333868900426,0.008333336566415491,0.00833333415796385,0.008333334658921604,0.00833333481028786,0.008333335570968823,87,4,0.6098653463570513
0.002564114313479286,0.0025641069957088205,0.002564103064675725,0.0025641123955003472,0.26773465823233117,0.0025641111957951327,0.3138651914718249,0.0025641079191227236,0.3876308578627244,0.0025641061595688785,0.0025641046337143616,0.002564106766627901,0.0025641042676898458,0.002564111651642948,0.0025641030695936107,88,8,0.3876308578627244
0.005555560283232729,0.005555568673783061,0.005555556822544685,0.2464254910267492,0.005555569036433549,0.005555564825800455,0.22101022708388163,0.005555573307889058,0.23956649428543103,0.23188656393843787,0.005555566512655683,0.005555568215549006,0.005555566551195067,0.005555567952256558,0.005555561484160407,89,3,0.2464254910267492
0.0018518539625118026,0.001851858833860614,0.0018518571230812114,0.001851854980330829,0.3624806862020385,0.0018518551008719628,0.3107833667206029,0.0018518551402732055,0.0018518570584064682,0.0018518540422821999,0.0669889197454846,0.0018518553173436064,0.0018518542077659863,0.23937661935143062,0.0018518522137154633,90,4,0.3624806862020385
0.0023809543671636053,0.0023809545387633475,0.14251967490062462,0.5280744115243428,0.0023809569331854235,0.0023809537516353693,0.3008344523303556,0.002380959224800495,0.0023809553842391064,0.00238095570816789,0.002380954555640642,0.002380954573905047,0.0023809539182456027,0.002380954325153732,0.0023809539637768,91,3,0.5280744115243428
0.0023809587674654535,0.0023809553577023557,0.0023809675118556437,0.26824992811191767,0.002380959346575036,0.1029268403234486,0.6002517406358578,0.0023809582653232203,0.002380957768667258,0.0023809545263078894,0.0023809597708001,0.00238095799591833,0.0023809537245673726,0.002380955097743335,0.002380952795850003,92,6,0.6002517406358578
0.004166690308413998,0.004166675463945292,0.004166667710198141,0.004166672486563945,0.9416665859730425,0.004166671063297372,0.004166684355048138,0.0041666695472808365,0.004166671244954697,0.0041666678123914724,0.00416666720510983,0.0041666685968754745,0.004166669990399436,0.004166670890629024,0.0041666673518496915,93,4,0.9416665859730425
0.002150540087641941,0.0021505385229692547,0.18433447370558173,0.18677024272234866,0.0021505448594303428,0.0021505397387499396,0.5076529206931187,0.0021505412456452756,0.002150544329479358,0.09758641396031628,0.0021505413527267265,0.002150542081334349,0.002150538386944827,0.0021505391461770483,0.002150539167535518,94,6,0.5076529206931187
0.06942342297269005,0.0017094032685285492,0.0017094049124320872,0.0017094042724175053,0.6992697144147656,0.0017094036132345378,0.0017094072714628065,0.0017094040260559383,0.21079401334763093,0.0017094037474572469,0.0017094049268445808,0.0017094047206190149,0.0017094030171907275,0.0017094034112553815,0.0017094020774150855,95,4,0.6992697144147656
0.0026666819328206347,0.0026666673755312413,0.0026666690200390624,0.0026666752455270183,0.5790432047924298,0.09566435048336666,0.002666673937674305,0.002666670030011681,0.2932923966642438,0.0026666676931710134,0.0026666714423912645,0.002666667041245422,0.0026666685961026096,0.002666668680489972,0.002666667064955401,96,4,0.5790432047924298
0.01333333333333369,0.013333348989681125,0.013333335943694052,0.013333402158708778,0.01333333544543923,0.013333353245677686,0.013333335605701293,0.013333334765058614,0.01333334919278248,0.813333191084409,0.013333333333333686,0.01333334253953773,0.013333336343841014,0.01333333357138791,0.01333333444741357,97,9,0.813333191084409
0.0037037048869514064,0.38213947164729095,0.07928485701644461,0.0037037077318781224,0.0037037048854685105,0.0037037215777750545,0.2566645453502732,0.0037037052957191066,0.1235960114480642,0.12127801066062081,0.003703707610090773,0.0037037083894415936,0.0037037164820622236,0.0037037198115445246,0.0037037072063748388,98,1,0.38213947164729095
